"COUNTY_1","year","month","day","week2","countyname","smoke","tmax","prec","hum","shrtwv_rad","wind","circ","resp","week"
13,2018,11,7,"2018-W44","Contra Costa",0,297.173170731707,0,0.00396560975609756,147.760975609756,1.99268292682927,156,585,44
13,2018,11,8,"2018-W45","Contra Costa",16.5194843802298,295.036585365854,0,0.00282878048780488,153.99756097561,3.35853658536585,172,532,45
13,2018,11,9,"2018-W45","Contra Costa",38.3227226695971,292.382926829268,0,0.00146609756097561,152.607317073171,1.95121951219512,149,495,45
13,2018,11,10,"2018-W45","Contra Costa",81.5022106466464,290.50487804878,0,0.0019309756097561,146.90243902439,1.48780487804878,167,482,45
13,2018,11,11,"2018-W45","Contra Costa",52.0715751990158,293.458536585366,0,0.0018309756097561,149.568292682927,2.03658536585366,166,447,45
13,2018,11,12,"2018-W45","Contra Costa",50.9899550652446,293.346341463415,0,0.00177634146341463,146.156097560976,1.88292682926829,136,428,45
13,2018,11,13,"2018-W45","Contra Costa",58.7016280190222,290.439024390244,0,0.00218536585365854,132.980487804878,1.70975609756098,171,510,45
13,2018,11,14,"2018-W45","Contra Costa",61.7629368689586,291.890243902439,0,0.00231146341463415,140.426829268293,1.4219512195122,169,451,45
13,2018,11,15,"2018-W46","Contra Costa",113.260185740409,290.490243902439,0,0.00264390243902439,139.163414634146,1.42926829268293,134,369,46
13,2018,11,16,"2018-W46","Contra Costa",131.494700714323,291.80243902439,0,0.00296756097560976,137.492682926829,1.37073170731707,186,456,46
13,2018,11,17,"2018-W46","Contra Costa",97.0660054154211,290.821951219512,0,0.00390731707317073,134.982926829268,1.26829268292683,143,446,46
13,2018,11,18,"2018-W46","Contra Costa",61.615632855092,290.587804878049,0,0.00481170731707317,133.626829268293,1.12439024390244,168,584,46
13,2018,11,19,"2018-W46","Contra Costa",54.5877661514838,292.075609756098,0,0.00470463414634146,128.458536585366,1.3609756097561,140,482,46
13,2018,11,20,"2018-W46","Contra Costa",41.5461312816677,291.917073170732,0.2,0.00548170731707317,128.387804878049,1.82926829268293,176,511,46
13,2018,11,21,"2018-W46","Contra Costa",0,288.224390243902,25.3439024390244,0.00701682926829268,44.5365853658537,3.01951219512195,128,522,46
13,2018,11,22,"2018-W47","Contra Costa",0,290.024390243902,14.2439024390244,0.0074109756097561,79.7463414634146,4.47804878048781,150,368,47
13,2018,11,23,"2018-W47","Contra Costa",0,288.729268292683,15.5439024390244,0.0084919512195122,38.0975609756098,4.4219512195122,160,526,47
13,2018,11,24,"2018-W47","Contra Costa",0,290.556097560976,0,0.00915121951219512,86.5243902439024,2.30731707317073,213,445,47
13,2018,11,25,"2018-W47","Contra Costa",0,292.107317073171,0,0.00751682926829268,121.356097560976,1.51219512195122,182,493,47
13,2018,11,26,"2018-W47","Contra Costa",0,291.170731707317,0,0.00700926829268293,104.946341463415,0.951219512195122,137,442,47
13,2018,11,27,"2018-W47","Contra Costa",0,288.275609756098,3.12439024390244,0.00845585365853659,40.9487804878049,2.49512195121951,147,472,47
13,2018,11,28,"2018-W47","Contra Costa",0,290.409756097561,26.7365853658537,0.00852219512195122,68.6536585365854,2.48048780487805,171,596,47
13,2018,11,29,"2018-W48","Contra Costa",0,287.534146341463,12.7365853658537,0.00727975609756098,64.9560975609756,6.3390243902439,162,556,48
13,2018,11,30,"2018-W48","Contra Costa",0,289.070731707317,6.19512195121951,0.00668365853658537,119.358536585366,3.60731707317073,140,556,48
13,2018,12,1,"2018-W48","Contra Costa",0,287.207317073171,3.35853658536585,0.00632512195121951,72.2853658536585,3.58536585365854,173,452,48
13,2018,12,2,"2018-W48","Contra Costa",0,286.687804878049,0,0.0052490243902439,114.70487804878,1.90487804878049,170,457,48
13,2018,12,3,"2018-W48","Contra Costa",0,285.3,2.38048780487805,0.00475853658536585,79.9609756097561,3.42926829268293,177,457,48
13,2018,12,4,"2018-W48","Contra Costa",0,284.178048780488,5.54146341463415,0.00519439024390244,61.6365853658537,3.59024390243902,154,507,48
13,2018,12,5,"2018-W48","Contra Costa",0,285.390243902439,0.585365853658537,0.0059480487804878,39.7341463414634,3.47560975609756,160,369,48
13,2018,12,6,"2018-W49","Contra Costa",0,289.20487804878,0,0.00610268292682927,71.1024390243903,2.19024390243902,124,492,49
13,2018,12,7,"2018-W49","Contra Costa",0,289.365853658537,0,0.00566975609756098,103.319512195122,0.892682926829268,173,443,49
13,2018,12,8,"2018-W49","Contra Costa",0,287.543902439024,0.00731707317073171,0.00568609756097561,109.824390243902,1.48536585365854,143,460,49
13,2018,12,9,"2018-W49","Contra Costa",0,283.485365853659,0,0.00612317073170732,96.8292682926829,1.41951219512195,188,456,49
13,2018,12,10,"2018-W49","Contra Costa",0,287.370731707317,0.00731707317073171,0.00621853658536585,73.4268292682927,1.95609756097561,164,404,49
13,2018,12,11,"2018-W49","Contra Costa",0,288.568292682927,0,0.00561487804878049,110.143902439024,2.04390243902439,165,463,49
13,2018,12,12,"2018-W49","Contra Costa",0,289.824390243902,0,0.00608682926829268,110.841463414634,2.77317073170732,144,333,49
13,2018,12,13,"2018-W50","Contra Costa",0,288.292682926829,0,0.00474829268292683,106.565853658537,2.12682926829268,184,442,50
13,2018,12,14,"2018-W50","Contra Costa",0,289.273170731707,0.453658536585366,0.00628975609756098,45.6658536585366,3.36829268292683,143,504,50
13,2018,12,15,"2018-W50","Contra Costa",0,287.956097560976,1.06585365853659,0.00699975609756098,106.024390243902,1.89512195121951,162,515,50
13,2018,12,16,"2018-W50","Contra Costa",0,287.890243902439,20.8243902439024,0.00776463414634146,32.2414634146341,4.3,188,507,50
13,2018,12,17,"2018-W50","Contra Costa",0,288.921951219512,2.61707317073171,0.00707292682926829,84.2926829268293,1.77073170731707,146,487,50
13,2018,12,18,"2018-W50","Contra Costa",0,289.834146341463,0,0.00694048780487805,71.3439024390244,2.03170731707317,171,486,50
13,2018,12,19,"2018-W50","Contra Costa",0,287.858536585366,0.00731707317073171,0.00709219512195122,86.0731707317073,1.50975609756098,181,546,50
13,2018,12,20,"2018-W51","Contra Costa",0,284.887804878049,1.44634146341463,0.00678073170731707,97.4853658536585,1.54146341463415,200,490,51
13,2018,12,21,"2018-W51","Contra Costa",0,286.843902439024,1.51707317073171,0.00736756097560976,81.4780487804878,1.77560975609756,176,472,51
13,2018,12,22,"2018-W51","Contra Costa",0,286.936585365854,0,0.00586073170731707,103.812195121951,1.64146341463415,171,547,51
13,2018,12,23,"2018-W51","Contra Costa",0,287.578048780488,0.492682926829268,0.00584292682926829,54.2756097560976,1.42682926829268,155,486,51
13,2018,12,24,"2018-W51","Contra Costa",0,287.407317073171,12.2878048780488,0.00704219512195122,32.5512195121951,2.56829268292683,193,458,51
13,2018,12,25,"2018-W51","Contra Costa",0,288.656097560976,0,0.00629487804878049,105.414634146341,3.76585365853659,142,432,51
13,2018,12,26,"2018-W51","Contra Costa",0,288.09756097561,0,0.0052890243902439,110.717073170732,2.27804878048781,189,471,51
13,2018,12,27,"2018-W52","Contra Costa",0,287.841463414634,0,0.00445829268292683,111.90487804878,4.46829268292683,186,481,52
13,2018,12,28,"2018-W52","Contra Costa",0,287.653658536585,0,0.00338829268292683,113.173170731707,3.29024390243902,164,447,52
13,2018,12,29,"2018-W52","Contra Costa",0,287.682926829268,0,0.00412,110.1,0.975609756097561,162,580,52
13,2018,12,30,"2018-W52","Contra Costa",0,288.029268292683,0,0.00578170731707317,110.943902439024,2.80731707317073,175,530,52
13,2018,12,31,"2018-W52","Contra Costa",0,287.680487804878,0.507317073170732,0.00540414634146341,105.563414634146,3.36829268292683,153,428,52
15,2018,1,1,"2017-W53","Del Norte",0,288.325,1.675,0.005505,91.25,2.075,14,53,53
15,2018,1,2,"2017-W53","Del Norte",0,288.25,0,0.00572,74.425,1.2,9,25,53
15,2018,1,3,"2017-W53","Del Norte",0,291.5,2.45,0.005705,45.375,1.65,14,16,53
15,2018,1,4,"2018-W01","Del Norte",0,288.075,20.725,0.006305,29.15,5.075,8,38,1
15,2018,1,5,"2018-W01","Del Norte",0,285.875,14.95,0.005705,60.5,7.325,5,8,1
15,2018,1,6,"2018-W01","Del Norte",0,284.925,0.15,0.0048425,65.1,3.75,16,23,1
15,2018,1,7,"2018-W01","Del Norte",0,285.2,0.375,0.004685,100.05,2.275,13,32,1
15,2018,1,8,"2018-W01","Del Norte",0,284.825,22.925,0.005365,26.725,2.975,7,2,1
15,2018,1,9,"2018-W01","Del Norte",0,284.175,7.175,0.0055825,64.675,4.5,8,18,1
15,2018,1,10,"2018-W01","Del Norte",0,283.65,19.9,0.0056325,44.025,5.375,3,28,1
15,2018,1,11,"2018-W02","Del Norte",0,285.325,17.3,0.00633,46.025,8.25,22,46,2
15,2018,1,12,"2018-W02","Del Norte",0,287.025,0.2,0.00607,97.75,2.175,7,4,2
15,2018,1,13,"2018-W02","Del Norte",0,291.7,0,0.0054475,106.925,2.075,0,12,2
15,2018,1,14,"2018-W02","Del Norte",0,291.625,0,0.0058325,71.375,3.4,16,47,2
15,2018,1,15,"2018-W02","Del Norte",0,288.15,17.8,0.0063075,26.7,7.65,12,27,2
15,2018,1,16,"2018-W02","Del Norte",0,287.175,0,0.006075,69.425,4.625,14,37,2
15,2018,1,17,"2018-W02","Del Norte",0,288.525,36.1,0.00643,25.925,10.325,8,9,2
15,2018,1,18,"2018-W03","Del Norte",0,283.25,25.85,0.0052,63.825,8.925,10,12,3
15,2018,1,19,"2018-W03","Del Norte",0,281.85,11.85,0.0041875,71.85,5.05,17,7,3
15,2018,1,20,"2018-W03","Del Norte",0,283.025,3.475,0.00416,77.625,3.825,8,10,3
15,2018,1,21,"2018-W03","Del Norte",0,282.175,23.9,0.005245,50.275,11.05,13,30,3
15,2018,1,22,"2018-W03","Del Norte",0,284.65,0.3,0.0045775,112.95,1.7,7,7,3
15,2018,1,23,"2018-W03","Del Norte",0,284.025,46.475,0.0056525,40.925,9.75,1,6,3
15,2018,1,24,"2018-W03","Del Norte",0,282.3,42.1,0.0051125,69.25,10.925,9,44,3
15,2018,1,25,"2018-W04","Del Norte",0,281.3,23.85,0.00447,73.225,8.6,8,25,4
15,2018,1,26,"2018-W04","Del Norte",0,282.125,16.325,0.004415,74,7.775,5,16,4
15,2018,1,27,"2018-W04","Del Norte",0,284.4,28.775,0.0058375,30.575,9.05,0,12,4
15,2018,1,28,"2018-W04","Del Norte",0,289.525,0,0.006075,116.45,2.7,7,19,4
15,2018,1,29,"2018-W04","Del Norte",0,288.175,9.925,0.0058275,105.775,3.275,12,34,4
15,2018,1,30,"2018-W04","Del Norte",0,285.4,0.5,0.0056125,84.525,3.375,1,17,4
15,2018,1,31,"2018-W04","Del Norte",0,285.85,0.225,0.0046975,74.675,4.175,16,14,4
15,2018,2,1,"2018-W05","Del Norte",0,290.325,0.1,0.0057175,63.975,2.6,4,19,5
15,2018,2,2,"2018-W05","Del Norte",0,292,0.2,0.00635,135.45,4.1,18,51,5
15,2018,2,3,"2018-W05","Del Norte",0,293.275,0.525,0.0062225,138.8,5.85,6,22,5
15,2018,2,4,"2018-W05","Del Norte",0,292.35,0,0.00633,139.725,5.6,14,39,5
15,2018,2,5,"2018-W05","Del Norte",0,290.925,0,0.00614,143.075,5.075,8,34,5
15,2018,2,6,"2018-W05","Del Norte",0,291.425,0,0.00573,143.375,5.925,9,18,5
15,2018,2,7,"2018-W05","Del Norte",0,296.425,0,0.0059125,147.625,4.275,16,38,5
15,2018,2,8,"2018-W06","Del Norte",0,293.575,0,0.0062025,145.375,3.5,11,37,6
15,2018,2,9,"2018-W06","Del Norte",0,289.05,0,0.005645,141.125,6.075,15,22,6
15,2018,2,10,"2018-W06","Del Norte",0,288.375,0,0.0047075,157.6,6.875,6,18,6
15,2018,2,11,"2018-W06","Del Norte",0,282.45,4.35,0.0049875,77.725,4.375,11,33,6
15,2018,2,12,"2018-W06","Del Norte",0,284.725,0,0.00422,159.375,7.925,8,21,6
15,2018,2,13,"2018-W06","Del Norte",0,288.125,0,0.0039875,164.675,3.4,14,30,6
15,2018,2,14,"2018-W06","Del Norte",0,283.125,4.225,0.0047125,107.2,4.725,9,74,6
15,2018,2,15,"2018-W07","Del Norte",0,285.425,0.25,0.00438,166.825,6.225,8,27,7
15,2018,2,16,"2018-W07","Del Norte",0,286.3,0,0.0045625,134.175,5.625,0,29,7
15,2018,2,17,"2018-W07","Del Norte",0,283.925,15,0.0056525,111.3,3.4,12,56,7
15,2018,2,18,"2018-W07","Del Norte",0,279.275,11,0.00436,106.6,7.725,13,62,7
15,2018,2,19,"2018-W07","Del Norte",0,279.6,1.6,0.0034475,112.825,7.2,11,42,7
15,2018,2,20,"2018-W07","Del Norte",0,279.425,0.825,0.0031875,105.55,3.525,16,51,7
15,2018,2,21,"2018-W07","Del Norte",0,282.15,4.4,0.0040025,122.675,3.9,8,23,7
15,2018,2,22,"2018-W08","Del Norte",0,280.675,4.3,0.0038975,86.3,7.375,7,30,8
15,2018,2,23,"2018-W08","Del Norte",0,282.225,11.975,0.0027075,168.1,3.725,19,39,8
15,2018,2,24,"2018-W08","Del Norte",0,281.7,6.525,0.0041325,108.475,4.2,4,3,8
15,2018,2,25,"2018-W08","Del Norte",0,281.4,31.25,0.00453,97.55,6.45,10,14,8
15,2018,2,26,"2018-W08","Del Norte",0,282.225,1.15,0.00391,146.175,7.6,7,26,8
15,2018,2,27,"2018-W08","Del Norte",0,284.65,0.5,0.00334,174.025,4.7,18,34,8
15,2018,2,28,"2018-W08","Del Norte",0,281.4,45.375,0.0048825,74.85,8.025,18,33,8
15,2018,3,1,"2018-W09","Del Norte",0,280.225,31,0.0046525,128.5,11.225,13,41,9
15,2018,3,2,"2018-W09","Del Norte",0,278.35,34.25,0.00427,114.2,10.775,21,50,9
15,2018,3,3,"2018-W09","Del Norte",0,280.425,25.45,0.003985,134.4,5.725,5,5,9
15,2018,3,4,"2018-W09","Del Norte",0,283.475,3.325,0.0042075,140.5,4.3,13,40,9
15,2018,3,5,"2018-W09","Del Norte",0,287.175,0.075,0.004715,190.2,2.65,9,6,9
15,2018,3,6,"2018-W09","Del Norte",0,291.125,0,0.00461,174.675,1.575,21,57,9
15,2018,3,7,"2018-W09","Del Norte",0,290.575,12.45,0.005505,112.3,5.375,11,26,9
15,2018,3,8,"2018-W10","Del Norte",0,284.975,24.525,0.0060075,119.5,9.5,7,20,10
15,2018,3,9,"2018-W10","Del Norte",0,287.85,2.85,0.005945,86.6,1.875,11,57,10
15,2018,3,10,"2018-W10","Del Norte",0,287.8,0.7,0.0058075,171.925,1.3,12,32,10
15,2018,3,11,"2018-W10","Del Norte",0,292.45,0,0.0057875,225.975,1.7,13,58,10
15,2018,3,12,"2018-W10","Del Norte",0,292.5,39.275,0.0060675,117.525,4.925,11,47,10
15,2018,3,13,"2018-W10","Del Norte",0,286.15,24.775,0.00597,140.3,6.975,6,45,10
15,2018,3,14,"2018-W10","Del Norte",0,285.3,15.275,0.0045575,197.25,2.75,8,15,10
15,2018,3,15,"2018-W11","Del Norte",0,281.65,39.825,0.0047475,129.7,8.225,11,37,11
15,2018,3,16,"2018-W11","Del Norte",0,281.4,10.45,0.0043325,157.85,4.05,11,31,11
15,2018,3,17,"2018-W11","Del Norte",0,284.575,0.3,0.0041575,189.725,1.25,15,44,11
15,2018,3,18,"2018-W11","Del Norte",0,285.95,0.075,0.00469,214.15,1.15,1,16,11
15,2018,3,19,"2018-W11","Del Norte",0,289.2,0.1,0.0052025,169.3,2.475,4,30,11
15,2018,3,20,"2018-W11","Del Norte",0,288.025,4.9,0.00568,73.05,2.125,4,3,11
15,2018,3,21,"2018-W11","Del Norte",0,287.425,50.725,0.00636,91.525,5.775,0,11,11
15,2018,3,22,"2018-W12","Del Norte",0,283.65,19.375,0.0049175,209.775,6.275,7,20,12
15,2018,3,23,"2018-W12","Del Norte",0,281.1,40.075,0.0047875,127.175,12.625,10,39,12
15,2018,3,24,"2018-W12","Del Norte",0,279.5,31.5,0.0043475,156.625,8.375,6,27,12
15,2018,3,25,"2018-W12","Del Norte",0,284.3,2.4,0.00421,180.425,2.625,9,34,12
15,2018,3,26,"2018-W12","Del Norte",0,286.95,0.075,0.00484,198.8,3.725,14,29,12
15,2018,3,27,"2018-W12","Del Norte",0,290.975,0.2,0.00571,277.575,6.125,6,13,12
15,2018,3,28,"2018-W12","Del Norte",0,293.55,0,0.0059275,277.3,7.925,9,3,12
15,2018,3,29,"2018-W13","Del Norte",0,295.075,0,0.0058525,274.775,5.7,1,15,13
15,2018,3,30,"2018-W13","Del Norte",0,292.8,0,0.005835,260.925,5.125,8,18,13
15,2018,3,31,"2018-W13","Del Norte",0,292,0,0.0057875,264.475,4.725,14,46,13
15,2018,4,1,"2018-W13","Del Norte",0,289.35,3.175,0.00564,243.7,3.325,8,22,13
15,2018,4,2,"2018-W13","Del Norte",0,287.9,0.2,0.00549,279.375,6.625,9,11,13
15,2018,4,3,"2018-W13","Del Norte",0,289.725,0,0.0053925,161.125,2.525,6,3,13
15,2018,4,4,"2018-W13","Del Norte",0,290.55,0,0.0060575,145.8,1.275,3,13,13
15,2018,4,5,"2018-W14","Del Norte",0,286.125,37.625,0.0062975,61.5,6.85,6,14,14
15,2018,4,6,"2018-W14","Del Norte",0,291,21.05,0.0071,49.575,6.325,0,26,14
15,2018,4,7,"2018-W14","Del Norte",0,286.5,20.375,0.0063375,145.1,11.75,21,53,14
15,2018,4,8,"2018-W14","Del Norte",0,287.05,3.725,0.00557,183.425,4.775,16,12,14
15,2018,4,9,"2018-W14","Del Norte",0,294.575,4.625,0.00608,297.275,2.925,9,19,14
15,2018,4,10,"2018-W14","Del Norte",0,287.575,6.7,0.006455,184.525,6.05,7,18,14
15,2018,4,11,"2018-W14","Del Norte",0,284.55,29.2,0.0058075,119.1,8.875,12,62,14
15,2018,4,12,"2018-W15","Del Norte",0,285.3,11.825,0.0050725,184.625,5.1,0,20,15
15,2018,4,13,"2018-W15","Del Norte",0,287.525,0.375,0.006005,112.925,4.875,6,8,15
15,2018,4,14,"2018-W15","Del Norte",0,288.85,2.7,0.006575,157.45,3.075,9,23,15
15,2018,4,15,"2018-W15","Del Norte",0,283.15,31.5,0.006125,104.175,5.425,10,53,15
15,2018,4,16,"2018-W15","Del Norte",0,284.35,3.5,0.004665,206.7,3.125,4,2,15
15,2018,4,17,"2018-W15","Del Norte",0,286.25,0.15,0.0049725,264.675,1.85,9,28,15
15,2018,4,18,"2018-W15","Del Norte",0,288.125,0.1,0.0058525,226.25,2.375,8,25,15
15,2018,4,19,"2018-W16","Del Norte",0,291.175,0.325,0.005935,328.075,5.125,23,80,16
15,2018,4,20,"2018-W16","Del Norte",0,290.2,0,0.0062225,304.625,3.425,12,22,16
15,2018,4,21,"2018-W16","Del Norte",0,291.3,0,0.00611,324.625,6.575,9,8,16
15,2018,4,22,"2018-W16","Del Norte",0,293.75,0,0.00599,336.625,8.475,15,25,16
15,2018,4,23,"2018-W16","Del Norte",0,300.475,0,0.006345,328.575,3.6,6,33,16
15,2018,4,24,"2018-W16","Del Norte",0,295.125,0,0.006535,305.8,1.7,6,18,16
15,2018,4,25,"2018-W16","Del Norte",0,291.525,0.2,0.0067525,320.1,1.775,5,27,16
15,2018,4,26,"2018-W17","Del Norte",0,287.35,0.225,0.006485,309.75,1.625,8,17,17
15,2018,4,27,"2018-W17","Del Norte",0,287.75,8.675,0.0063225,150.025,4.65,13,23,17
15,2018,4,28,"2018-W17","Del Norte",0,284.75,10.575,0.0062175,87.3,4.9,2,19,17
15,2018,4,29,"2018-W17","Del Norte",0,287.5,2.925,0.0062025,186.025,3.35,14,49,17
15,2018,4,30,"2018-W17","Del Norte",0,288.05,0.075,0.00574,295.225,7.4,15,20,17
15,2018,5,1,"2018-W17","Del Norte",0,291.35,0,0.0062875,335.225,8.2,12,18,17
15,2018,5,2,"2018-W17","Del Norte",0,294,0,0.00649,351.025,4.1,8,36,17
15,2018,5,3,"2018-W18","Del Norte",0,289.925,0,0.00667,340.25,1.3,7,4,18
15,2018,5,4,"2018-W18","Del Norte",0,291.65,0,0.0065,261.225,2.525,9,14,18
15,2018,5,5,"2018-W18","Del Norte",0,292.225,0,0.0068925,241.775,1.825,4,8,18
15,2018,5,6,"2018-W18","Del Norte",0,289.775,0,0.007125,350.925,1.05,9,29,18
15,2018,5,7,"2018-W18","Del Norte",0,292.825,0,0.0071325,329.85,0.975,6,26,18
15,2018,5,8,"2018-W18","Del Norte",0,295.8,5,0.00727,226.725,3.325,10,7,18
15,2018,5,9,"2018-W18","Del Norte",0,290.875,0.425,0.0072375,239.55,2.15,8,35,18
15,2018,5,10,"2018-W19","Del Norte",0,290.775,0,0.0068125,277.55,6.725,9,44,19
15,2018,5,11,"2018-W19","Del Norte",0,292.375,0,0.0064625,368.1,9.95,11,24,19
15,2018,5,12,"2018-W19","Del Norte",0,295.775,0,0.0071375,363.225,6.325,0,25,19
15,2018,5,13,"2018-W19","Del Norte",0,290.275,0,0.00726,366.325,1.55,5,22,19
15,2018,5,14,"2018-W19","Del Norte",0,290.025,0,0.0071425,365.75,1.6,10,40,19
15,2018,5,15,"2018-W19","Del Norte",0,289.025,2.75,0.007095,347.425,1.375,11,45,19
15,2018,5,16,"2018-W19","Del Norte",0,287.825,1.425,0.0071675,107.175,1.9,14,26,19
15,2018,5,17,"2018-W20","Del Norte",0,291.125,0.1,0.00714,361.8,3.25,9,26,20
15,2018,5,18,"2018-W20","Del Norte",0,289.9,0,0.006875,362.75,3.1,4,19,20
15,2018,5,19,"2018-W20","Del Norte",0,289.1,0.2,0.006655,355.425,3.075,7,19,20
15,2018,5,20,"2018-W20","Del Norte",0,289.175,0.075,0.00689,276.225,4.675,9,46,20
15,2018,5,21,"2018-W20","Del Norte",0,293.3,0,0.0071,365.675,5.05,3,15,20
15,2018,5,22,"2018-W20","Del Norte",0,291.725,0,0.00751,371.225,2.85,10,22,20
15,2018,5,23,"2018-W20","Del Norte",0,289.425,0,0.0075,269.025,1.4,7,36,20
15,2018,5,24,"2018-W21","Del Norte",0,290.95,0,0.0075575,233.85,1.075,15,23,21
15,2018,5,25,"2018-W21","Del Norte",0,286.575,11.05,0.00747,101.675,3.575,12,35,21
15,2018,5,26,"2018-W21","Del Norte",0,292.325,0.1,0.00683,358.375,4.35,4,2,21
15,2018,5,27,"2018-W21","Del Norte",0,296.7,0,0.0072025,377.675,7.075,8,10,21
15,2018,5,28,"2018-W21","Del Norte",0,298.15,0,0.0075925,379.675,7.675,0,29,21
15,2018,5,29,"2018-W21","Del Norte",0,292.625,0,0.0072675,357.95,8.975,0,1,21
15,2018,5,30,"2018-W21","Del Norte",0,291.075,0,0.0068075,368.9,8.2,15,43,21
15,2018,5,31,"2018-W22","Del Norte",0,289.675,0,0.0067925,366.525,3.65,5,38,22
15,2018,6,1,"2018-W22","Del Norte",0,293.1,0,0.006695,354.875,2.15,10,31,22
15,2018,6,2,"2018-W22","Del Norte",0,296.275,0,0.007275,342.225,4.7,8,15,22
15,2018,6,3,"2018-W22","Del Norte",0,294.5,0,0.007405,350.3,4.025,4,31,22
15,2018,6,4,"2018-W22","Del Norte",0,292.875,0,0.007025,375.25,5.125,2,5,22
15,2018,6,5,"2018-W22","Del Norte",0,291.775,0,0.0069775,362.425,3.85,1,29,22
15,2018,6,6,"2018-W22","Del Norte",0,291.925,0,0.007125,344.025,2.1,11,32,22
15,2018,6,7,"2018-W23","Del Norte",0,292.125,0,0.0071525,338.675,1.825,3,30,23
15,2018,6,8,"2018-W23","Del Norte",0,292.375,7.3,0.007475,162.925,2.8,3,39,23
15,2018,6,9,"2018-W23","Del Norte",0,288.275,2.275,0.006395,245.425,2.85,5,9,23
15,2018,6,10,"2018-W23","Del Norte",0,289.275,0.975,0.006485,245.5,3.125,1,3,23
15,2018,6,11,"2018-W23","Del Norte",0,294.375,0,0.0077925,351.975,3.975,18,45,23
15,2018,6,12,"2018-W23","Del Norte",0,294.925,0,0.007765,381.4,4.575,5,36,23
15,2018,6,13,"2018-W23","Del Norte",0,292.85,0,0.0078625,339.525,4.75,9,3,23
15,2018,6,14,"2018-W24","Del Norte",0,295.375,0,0.00777,361.8,8.75,9,30,24
15,2018,6,15,"2018-W24","Del Norte",0,295.175,0,0.0078425,380.35,8.325,9,48,24
15,2018,6,16,"2018-W24","Del Norte",0,294.325,0,0.0078875,381.6,8.775,6,10,24
15,2018,6,17,"2018-W24","Del Norte",0,299.175,0,0.0083225,379.85,3.95,5,9,24
15,2018,6,18,"2018-W24","Del Norte",0,293.375,0,0.0081725,380.575,1.825,16,5,24
15,2018,6,19,"2018-W24","Del Norte",0,294.575,0,0.007705,357.9,1.475,15,71,24
15,2018,6,20,"2018-W24","Del Norte",0,291.35,0,0.007985,377.05,1.45,15,17,24
15,2018,6,21,"2018-W25","Del Norte",0,294.775,0,0.00809,381.85,2.875,14,29,25
15,2018,6,22,"2018-W25","Del Norte",0,298.3,0,0.008095,353.275,5.625,0,14,25
15,2018,6,23,"2018-W25","Del Norte",0,299.925,0,0.0081725,383.475,6.9,3,17,25
15,2018,6,24,"2018-W25","Del Norte",0,300.025,0,0.0081975,370.3,4.65,6,23,25
15,2018,6,25,"2018-W25","Del Norte",0,294.625,0,0.007905,381.25,5.975,14,25,25
15,2018,6,26,"2018-W25","Del Norte",0,297.775,0,0.0079325,370.475,6.975,1,10,25
15,2018,6,27,"2018-W25","Del Norte",0,295.875,0,0.00809,359.375,6.35,4,23,25
15,2018,6,28,"2018-W26","Del Norte",0,295.375,0,0.0078625,361.15,6.05,10,25,26
15,2018,6,29,"2018-W26","Del Norte",0,296.775,0,0.008015,371.1,4.9,5,20,26
15,2018,6,30,"2018-W26","Del Norte",0,300.75,0,0.0083075,379.175,7.325,12,38,26
15,2018,7,1,"2018-W26","Del Norte",0,298.9,0,0.00826,362.35,6.9,8,33,26
15,2018,7,2,"2018-W26","Del Norte",0,295.875,0,0.0076875,367.725,8.625,19,27,26
15,2018,7,3,"2018-W26","Del Norte",0,297.475,0,0.00747,364.375,7.7,8,25,26
15,2018,7,4,"2018-W26","Del Norte",0,292.275,0,0.0073875,321.975,1.875,4,27,26
15,2018,7,5,"2018-W27","Del Norte",0,294.375,0,0.0071725,331.725,2.625,3,25,27
15,2018,7,6,"2018-W27","Del Norte",0,294.375,0,0.00777,357.3,2.075,6,45,27
15,2018,7,7,"2018-W27","Del Norte",0,295.325,0,0.0078375,363.9,3.075,13,34,27
15,2018,7,8,"2018-W27","Del Norte",0,293.125,0,0.00803,357.475,2.825,5,17,27
15,2018,7,9,"2018-W27","Del Norte",0,294.925,0,0.008145,356.775,2.05,15,4,27
15,2018,7,10,"2018-W27","Del Norte",0,297.975,0,0.0083825,358.175,4.65,8,15,27
15,2018,7,11,"2018-W27","Del Norte",0,299.075,0,0.0085775,357.875,7.975,7,30,27
15,2018,7,12,"2018-W28","Del Norte",0,297.5,0,0.008925,354.125,2.725,0,18,28
15,2018,7,13,"2018-W28","Del Norte",0,296.45,0,0.0088725,304.15,1.75,4,23,28
15,2018,7,14,"2018-W28","Del Norte",0,298.325,0,0.0086625,282.325,2.15,6,37,28
15,2018,7,15,"2018-W28","Del Norte",0,296.45,0.2,0.0083325,353.575,1.35,11,33,28
15,2018,7,16,"2018-W28","Del Norte",0,297.625,0,0.0085,351.125,2.425,1,20,28
15,2018,7,17,"2018-W28","Del Norte",0,297.25,0,0.0081175,357.05,3.7,16,63,28
15,2018,7,18,"2018-W28","Del Norte",0,298.95,0,0.0083475,355.65,5.425,7,53,28
15,2018,7,19,"2018-W29","Del Norte",0,299.125,0,0.0082875,353.275,6.6,4,7,29
15,2018,7,20,"2018-W29","Del Norte",4.66075194356057,298.875,0,0.007885,351,7.125,13,34,29
